customer_item_name,ship_to_site_name,ship_from_site_name,state,exception_status,sum_Order_Qty,sum_Open_Qty,sum_Order Amount,sum_Open_Order_Amt,need_by_date,email
1007858,1000,1000738,Open,On Time,1,1,7.36,7.36,"Wednesday, November 27, 2019",jam.adm@jda.com
1007876,1000,1000738,Open,On Time,1,1,65.45,65.45,"Monday, February 10, 2020",adam.jill@jda.com
1007876,1000,1000738,Open,On Time,1,1,65.45,65.45,"Friday, February 14, 2020",dinesh.venkata@jda.com
1007876,1000,1000738,Open,On Time,1,1,65.45,65.45,"Saturday, March 7, 2020",shimha.ganta@jda.com
1007942,1000,1000738,Open,On Time,1,1,162.2,162.2,"Friday, August 16, 2019",king.lot@jda.com
1007942,1000,1000738,Open,On Time,1,1,162.2,162.2,"Friday, August 23, 2019",what.even@jda.com
1007942,1000,1000738,Open,On Time,1,1,162.2,162.2,"Wednesday, September 4, 2019",dinesh.ganta@jda.com
1007942,1000,1000738,Open,On Time,1,1,162.2,162.2,"Friday, October 11, 2019",jam.adm@jda.com
1007942,1000,1000738,Open,On Time,1,1,162.2,162.2,"Wednesday, January 8, 2020",adam.jill@jda.com
1007942,1000,1000738,Open,On Time,1,1,170.96,170.96,"Monday, January 13, 2020",dinesh.venkata@jda.com
1008017,1000,1000738,Open,On Time,1,1,647.76,647.76,"Wednesday, October 9, 2019",shimha.ganta@jda.com
1008017,1000,1000738,Open,On Time,1,1,688.91,688.91,"Monday, February 10, 2020",king.lot@jda.com
1008084,1000,1000738,Open,On Time,1,1,3.48,3.48,"Friday, September 20, 2019",what.even@jda.com
1008111,1000,1000738,Open,Delayed,1,1,31.09,31.09,"Wednesday, October 23, 2019",dinesh.ganta@jda.com
1008111,1000,1000738,Open,Delayed,1,1,32.77,32.77,"Friday, January 24, 2020",jam.adm@jda.com
1008357,1000,1000738,Open,Delayed,1,1,1992.91,1992.91,"Monday, January 6, 2020",adam.jill@jda.com
